关于往年考研武汉理工大学艺术设计的专业课考题，手绘都考什么呀，有什么倾向呢！17考研狗求大神解答啊，？,同问，要提前联系吗
武汉理工大学信息工程学院的信息专业如何？, 谢邀。很不喜欢将处对象和玩耍成为自己不学习的原因，我们实验室拿国奖的也经常玩农药到半夜，去阿里，去腾讯的也会去打游戏，谈朋友。所以成绩不好，不能让处对象和玩耍的锅，这锅还是自己来背。  再说下这我们学院的这四个系，其实课程内容都差不多的，而且现在是可以跨专业选课的，你可以选其他专业的课程，但是本专业有同样的课，这样做的意义不大，而且作息和室友以及班上同学就不一样了，容易脱离群众的。另外，每个系的设计是教务处大佬们设计，肯定考虑很多很多，是具备普适性的，但是不一定是最适合你的，所以哪个系最好，不能说信息录取分数低就没有其他系好了。但是，从现在看，分到信息的同学都和你的状况差不多，不要觉得现在的成绩不好就没信心，毕竟大家都是高考过来的，所以要有自信，别太担心。再就是，你已经避免和一群学霸正面交锋了，可以相对容易点的拿个专业排名前5%（保研不记得具体数字了，但是名额是分到每个系的），这样对后面保研或者找工作都是有很大帮助的。  总结与建议，1专业上面对你的影响，比起自己心态是微乎其微的；2要自信，成绩不好不代表没有未来，你不自救，没人会救你；3确定自己现在想要啥，然后给对应的分个权重，然后分配自己的精力，可能自己并不是那么在乎成绩了，就是喜欢处对象，就是喜欢玩耍，根本没毛病啊，只是有些事情要为以后想想，不知道自己想干啥，那就多读书；4一个人用心去做事，他就从不用心的阶段走过来了。 
如何看待武汉理工大学5月31日舍友争执导致用刀捅人事件？,案发现场我在，做过笔录，只希望某些人不要谣传，什么一砍三，要挟保研，我怎么没看见？当时我们班晚上上机实验，少数同学翘课在寝室或者图书馆自习。当时他们寝室就两个人。有人说学校不作为？我看到的是门卫大爷当场制止并呼吁同学帮忙，几分钟之内学校保安、辅导员、班长到场，然后报警打120，中途一直陪受害人说话让他不至于失去意识，并跟另一个学生沟通，让他冷静放下刀(当时他情绪激动正在割腕)，辅导员班长跟其他同学送他们上救护车并在医院陪了一夜，救护车走后学校组织所有一楼学生去班主任办公室，并找来心理老师开导我们几个在案发现场的同学以及他们两个室友，凌晨的时候传来消息说两个人已经先后脱离生命危险(庆幸没有随了某些小人的意)，只能说学校已经做了所有能做的。不知道为什么在某些别有用心的人看来就是学校不作为，还到处谣传，擅自揣测什么学校封锁消息，是有被害妄想症吗
三万买进武汉理工大学靠谱吗？,被骗了(╥ω╥`)  
武汉理工大学健身房？,健身房里面总有这么几种人： 1.秀身材的肌肉男； 2.急于减肥的跑步女； 3.光说不练的健身达人； 4.盯着美女的猥琐男； 5.每个项目都试试的路人； 6.苦大仇深的管理员。 至于健身房本身怎么样，其实不那么重要。
有武汉理工大学转专业成功的学长学姐吗，17新生求问？,你要以后想就业就别转材料，大学第一年绩点控制高一点，转专业很容易的
今年河北文科587分，想去武汉上大学，在武汉理工大学和华中农业大学中选择，哪个更合适？哪个更稳妥？,可能哪个学校都不太够。
武汉理工大学本科跨专业考金融？,先说保研：保送北大光华，经院咱学校不用想了，如果你没有获得很大的奖项，丰富的实习经历，简历关是过不去的。不过，你可以考虑北大汇丰的数量金融，那个项目招收跨保，另外北大软微的金融大数据方向比较适合你的背景，这两个都得要求专业排名第一第二，最后优先汇丰，其次软微。再说考研：北大光华复试看眼缘，刷人太惨烈，哪怕第一，北大土著都刷，经院汇丰软微不怎么歧视，可以考虑后面三个，就考研难度来说光华＞经院＞汇丰＞软微，就就业而言，光华＞汇丰≈经院＞软微，就业平台有了，取决于个人能力。
如何看待武汉理工大学强迫工科学院的女生反复搬宿舍的现象？,可笑。作为理工大最好的几个专业，汽车 机电 自动化的学生不但得不到学校的重视和优待，反而待遇是最差的。男生住的是马区最破老九栋，女生好不容易住了个有独卫的，还是住在地下室，阴暗潮湿，根本就不能住人。学工部你这么叼，张清杰知道不？就我了解的高校而言，至少学校的王牌专业都是很受重视的，学生待遇校内也是较好的。但是武汉理工当然学工部居然做出这种可笑的安排，不考虑学生感受，不理会学生意见，这是让人怀疑领导的决策水平。 可悲。事情本身反映出来的思想禁锢才是理工大最可悲的一点。因为你们是学工科的，所以住的差也应该接受，给你们条件差了是给你们的锻炼。这种毫无逻辑的话，居然还成为了安排宿舍的一个依据。我们是车辆工程的本科生，不是汽修工更不是农民工！现在时代是21世纪了，大家追求的已经不止是吃饱穿暖了，更对物质生活有了更高的要求和期待。学校的逻辑是，有地方给你住，你还挑三拣四。我只想说，现在是21世纪了，追求好的生活条件是时代和社会发展所赋予我们的权利，不是你学工部一句话，一个文件就可以改变的。你让21世纪的人 去过上个世纪的生活，请问谁可以接受？学工部好像就是处理学生事务的部门，按理说应该最了解学生的想法和诉求，但是如今却成为众矢之的，站在了学生的对立面上，强迫学生按照学工部领导的想法行事，这可能么？这合理么？这难道不可悲么？ 最后，在这是高考招生的时候，我想对那些考高分想来理工大的考生说一句，还是去985学校当凤尾吧，起码比当鸡屁股好。
武汉理工大学食堂饭为什么那么好吃？,要么你来南湖尝尝？    还有人说南湖好吃的，我也是醉了。
武汉理工大学准大一新生航海技术可以转专业吗？,可以转轮机，毕业选择多一些
重庆大学，华南理工，湖南大学，武汉理工，这些大学的车辆工程相比各自有什么优势？,1、湖大有车身国家重点实验室+湖大FSAE车队 2、重大有机械传动国家重点实验室+2011汽车协同中心 3、华工地理优势明显，广州车企太多不愁出路 4、武汉理工211，不如去以上三个学校    ---------------------------------------------- 放截图一张：   感觉这位疑似华工的同学很不满我对湖大、重大以及华工车辆工程的评价，在此我重新评价一番：  全国汽车命名的国家重点实验室在高校的只有三所，清华、吉大以及湖大，汽车界的三位院士郭老在吉大，钟志华出身湖大（现已从政），李骏在一汽。所以我不明白这位同学口中的“湖大垃圾的一逼”的理由是什么。再说重大，机械传动国家重点实验室在汽车方面涉及很多，长安近两年的销量的大幅上升也和其与重大的合作不无关系。全国2011计划汽车方面涉及的协同创新中心，也只有同济、北理、重大，包括吉大的低碳汽车协同中心都未能获得通过。 在看看华工的车辆工程，对比以上两学校，地理优势真心让以上两学校的学生羡慕，抛开学术不谈只谈就业，华工车辆进广丰广本日产很轻松，除了地理优势，不知道还有什么优势，欢迎补充。  还是请这个同学嘴巴干净些，别出来给你学校丢人。
武汉理工大学 华东理工大学 南京理工大学对于文科语言 法学专业学生，哪个更好？, 京沪vs非京沪的同等学校，选京沪的学校。 
如何评价武汉理工大学撤销楼道垃圾桶一事？,他们可以打着任何旗号减少自己的工作量，被学生批评了只要反驳说“你们这些学生就是娇生惯养，矫情”就会万事大吉，甚至会得到本应与学生一个阵营的学生家长的认同。   如果某些大学真的真的想在学生的卫生习惯上做点微小的工作，不如去增加一下厕所数量（肥科当年144个老爷们儿分两个厕所10个茅坑，现在留了一个，另一个改浴室），或者提供更加便利的洗衣的条件，或者是提供更多晾晒衣服的地方，或者是提供宿舍楼内的浴室。无论哪个措施，至少比撤走垃圾桶要高明得多（至少不会挨骂）。   当然，也许是因为武汉理工把我说的那些都做到了尽善尽美，开展工作实在是无从入手了，才会出此下策吧。   我当年曾被人训斥，说“不要指望科大为你做什么，你想想你为科大做了什么”。我回答“老子交了学费了，国家给你丫拨款了，孙贼你就得给我提供服务。我为你做点什么，可以啊，我有什么好处么？”
武汉理工大学经济类专业怎么样～考研率如何？,武汉理工强势的是材料，船舶还有其他相关工科。经济类的大部分是最近几年才建起来的，没啥底蕴。考研率当然高了，经济专业本科就业并不好，大部分人会选择考研。
如何看待武汉理工大学6月6日跳楼事件？,讨论什么？
华南理工大学能否碾压武汉大学？,我的答案是不能，华南理工占地296w平方米，武大占地近350w平方米，如果从上面拍下，明显不能碾压，但是也要考虑历史的进程，你说他一个知名大学怎么就要被拎起来呢，所以我又做了一点微小的工作，如果把华南理工折叠起来，经过我的运算，是可以从左至右的碾压武汉大学的，但是这样说你们又会搞个大新闻，说“华南理工可以碾压武大了”，这样就有一种钦点的感觉，所以我不说，因为闷声发大财，才是最好的，但看你们这么热情的提问，一句话不说也不好，所以我才来谈谈我的看法，但是我说直接用华南理工不能碾压武大，所以以后报道上出了偏差你们是要负责任的。
请问武汉理工大学whut有知乎群么？,有，群 欢迎加入whut武汉理工知乎，群号码：488250398
武汉理工大学英语专业考研二外日语是全国统考还是考标准日本语？,新标准日本语初级上下
如果大连海事大学、上海海事大学、武汉理工大学合并了，会成为怎样的一个学校？,会变成一座庙
准备考武汉理工大学轮机工程专业研究生，求亲师哥~?,师姐可不可以
211本科＋两年工作＋一年香港理工硕士，比不过武汉大学的本科学历？,差距就在你没了解你想应聘的岗位，HR想招什么样的人，而你是否适合
我是武汉理工大学机械设计制造及其自动化的大一新生，请问前辈们考哪个学校的研究生比较好呢?,谢邀！ 第一次被人邀请，我也是机械设计制造及其自动化专业的学生，前段时间保研选择学校时候也略有了解一些。   首先，不建议你大一就开始准备考研。  不考虑去国外深造么？国内机械研含金量不高，去德国美国的学校读研读博，教育资源、文凭含金量会高很多。  不考虑保研么？在保研新政策下，保研生进好学校会比考研生轻松特别多。武汉理工的保研率也不低，为何不考虑一下争取保研呢？成绩保研，竞赛保研机会都特别多的。，而且通常研究生导师都希望学生一来就能做事，有竞赛经历会加分的。 另外，考研从大三开始准备就非常早了。   第二，学校选择。  第一梯队：国外名校 第二梯队：上交、华科、中科院大学、清华、北大、哈工大、华南理工、大连理工、中南大学等 第三梯队：其他理工或者综合985 第四梯队：其他理工或综合211   第三，其他  研究生看专业排名，去看一下国内外的高校专业排名 各学校的专业有其特色，比如武汉理工特色就在船舶和材料，进好学校的优势学科方向，就业优势会一点。  我回答的很片面，还请题主根据自己情况具体分析。
武汉理工大学航海技术的学生，最好的出路是什么？,如果是航海技术好像没有不跑船滴。跑近海肯定比远洋工资低，低多少看情况，这个很难说的。如果考研肯定是要跨专业考啦。就我个人觉得航海比轮机好。 我是武汉理工轮机大三的。。。。 建议你到百度的海员吧里逛逛，你的问题基本都有解答。
武汉理工大学王牌专业？,材料。我校材料是985专业，其他专业都是211。
如何评价武汉理工大学教学评估的一系列措施？,贵校破事真多，还不如我们三本
武汉理工大学真的挂科一门就没有学位证吗？,1-学分修满 2-平均分高于70 3-在大四之前把挂了的科(通过重修和补考过关了的除外)全部重修并过关
如何看待武汉理工大学的学子因为5月31日宿舍事件的学校处理行为而自杀。。？,逝者安息 我就想不通为何总有人喜欢如何看待 如何看待知乎题主喜欢提出如何看待的问题的情况
武汉理工大学英语语言学专业怎么样？,本校英语系从1977年开始招收英语专业本科生，1999年开始招收外国语言学与应用语言学硕士生，2005年语言文学硕士点建立，现有在校本科生847人，研究生169人。本系拥有一批外语教育和研究方面的优秀人才，现有专职教师26人，外加2名外教，其中教授4人，副教授13人，平均年龄39岁。近年来，我系教师的学历结构有了很大的改善，已经拥有和正在攻读博士学位的教师7位，占全系教师人数的27%；已获得和即将获得硕士学位的教师11人，占教师人数的42%；并有14人赴英国、美国、加拿大、澳大利亚等国讲学和访问学习。通过长期的努力，特别是近几年的重点建设，本系已拥有一支梯队结构合理，实力较强的学科研究队伍，他们分别从事于语言学、英美文学、外语教学、翻译理论与实践等领域的研究工作，取得了一批较有影响的科研成果。五年来，我系教师在国际国内学术期刊上发表学术论文近200篇，出版专著、教材、译著100多部，获得学校、省、国家资助的科研项目20 项。　　本专业基于社会发展对人才需求的变化，着眼于为社会输送高级复合型外语人才的办学理念，在课程设置上做到了在保持外语强势的同时，致力于培养以能力为中心，注重科学教育与人文教育的融合，注重学生创新能力的培养和学生全面素质的提高。本系建有学生分会及多个社团，组织了外语角、英语朗诵比赛、演讲比赛、辩论赛和英语剧表演赛等丰富多彩的第二课堂活动，为学生发展个性，展示特长，锻炼能力，培养技能创造了良好的条件。近几年来，本专业学生的英语四、八级通过率一直遥遥领先于国内同类院校，特别是四级通过率达到90%以上。本系学生在省级和国家级各项英语竞赛中获得20多项奖励，本科毕业生每年都有不少考上国内知名院校继续攻读硕士学位。学生就业形势良好，毕业走势基本为在大专院校、重点中学、外企、大型国有企业、机关事业单位工作或出国留学，并受到用人单位一致好评。
在武汉理工大学外国语学院是怎么样的感觉？,Bonjour~仿佛看到了当年的我啊~我从材料转到法语的，也是降了级，现在15级大二。法语专业小班教学，一个班不超过25个人，老师的话都很负责任，学历最低也是硕士吧，有上外的，广外的，武大的，还有些老师有在国外留学或者工作的经历。学习氛围说实话很浓厚，除了个别几个，大家都非常上进努力，感觉比材院的氛围好得多。大三还是大四有出国交换的机会，说实话，去法国留学是非常简单的事情，公立大学门槛低，没有学费，但是我个人觉得去公立大学上学没什么意思。题主还有问题的话可以私信我。
武汉理工大学漂亮妹子多吗？,你觉得能多吗？我也不知道@_@貌似很多?
如何看待武汉理工大学强制推广易班？,目前我的情况是，用的WP，没有易班客户端，你们易班爱开发就开发，不开发拉倒。  总不能强迫我换手机吧，你给我钱我就换啊 ，要不就开发wp客户端，别收了国家补贴还不把事情做好。
在武汉理工大学读建筑学是一种什么样的体验？, 基本靠自学。好的方面：学校有图书馆，老师给你任务书，还能回答你的问题。 不好的方面：老师教学不太系统，温水煮青蛙。 
湖北的中南财经政法大学好还是武汉理工大学好，我是说综合实力？,为什么邀请我？我并不是这两个学校的，虽然我也在武汉上大学，这两个学校常去。 很明显，同是211，理工大强在理工专业，听说管理也不错，，，财大强大经济和政法，两个学校都没医学农学军事学，现在大四找工作才知道上个学校的强势专业是很重要的
武汉理工大学制药工程？,制药工程还不错，依托学校的王牌化工，发展的不错
如何评论武汉理工大学毛概老师肖建东？,2017.03.03最新消息更新 今天下午研究生院召开了关于肖建东后期大面积更改成绩问题的座谈会   定性为严重教学事故   并做了两点说明   第一所有人的成绩都由系统自动改回了第一次登分的成绩   第二取消研究生授课资格   
广东考生报武汉理工大学在广东就业好吗？,好找，基本上南方(长江以南)的汽车企业都有个有个武工队。
被武汉理工大学电子信息类录取了，要做什么准备吗，带什么呢？,同电子，但是不知道是不是一个类的。 跟录取通知书一起发的有各个院的qq群，加了之后在群文件里找物品清单。
武汉理工大学的通知书为什么这么丑？,孩子。这是提前告诉你  这学校也很丑。
武汉理工大学是一所怎样的高校？,南湖新校区的教学楼叫新一新二新三新四，鉴湖教学楼叫鉴一鉴二鉴三鉴四。    我只想说，这真的是一个很纯正的工科学校。
武汉理工大学有哪些优势的专业？,武理好的专业比如材料汽车船舶等等，我觉得还是要找一个比较好就业的学科，不要太纠结于所谓的优势学科。我是材料专业的，只说一下我知道的情况，我们班有一半的人读研和保研啦，就业的有去水泥厂的，还有的去了中建三局这种施工单位，相对来说我们无机非方向本科就业去的单位都比较苦，这也是为啥我们考研的人多。理工其他的我就不太清楚啦，坐等大神。
如何看待武汉理工大学中学式的管理？(自动化学院等)？,没想到变得这么逗。。。
武汉理工大学余区哪个教室有钢琴？,航海楼613
华中科技大学、华中师范大学、中国地质大学(武汉)和武汉理工大学MBA差异？, 谢谢邀请  武汉MBA 前三甲 武汉大学 中南财经政法大学 华中科技大学。 
如何看待武汉理工大学应对本科教学评估的措施？,实名反对某匿名用户的回答 （玛德这句话说的好爽）  首先不同于北大清华武大华科这些存在几十上百年的学校，理工大是2000年才合并建校的，对于2000年以前毕业的人也正是现在各界的中流砥柱（大概40岁往上，换句话说，也就是现在各企业的中流力量，各界成功人士大约都在这个年龄段）他们毕业的学校并不是理工大。  而是当初三校合并的那三所学校！  对于他们来说，理工大不是母校！ 不是母校！ 甚至在他们看来，理工大是挤占了他们原来的学校而存在的！  而对于那些那些2000后毕业的，他们大多数还在人生的上升期，不可能拿出大额的钱来捐赠是很正常的事情。  其次，理工大是理工类大学，文科类专业本来就有点水，这样一所大学里出来的大多数人都去从事了理工类的工作，而不是金融等赚钱多的行业，在创办企业或者发展新兴行业这方面先天不足。  对于这些人，我认为他们对于母校捐赠稍弱，没有太多的资金来捐赠是可以理解的。  毕竟，没有人会倾家荡产去捐赠母校。 那位匿名朋友说的那些学校的学生们，也不过是拿自己资产的一部分——可能只是很小很小的一部分——捐赠了而已。  然后，说说我自己的观点。  还有人记得今年夏天的高考防替考吗？  这次本科教学评估对于学生的要求很简单： 1.叠被子，寝室整洁 2.上课不迟到，不玩手机 难道，这很难吗？  先不说2本来就是学生的本分，就对1来说，我们要做的就是叠个被子而已，学校甚至没有要求要每天打扫卫生，难道这些事情很夸张吗？很让人为难吗？  个人看法。
武汉理工大学的计算机类专业怎么样？,挺厉害的，研究生招人要求比一般专业要严格
我高考完了，可以选择走个提前批是武汉理工大学的轮机，但是毕业后一年有半年在海上，我该不该上？,轮机工程啊，哎，怎么说呢，看个人志向吧。  理工的轮机就业时非常非常好，但是这个专业几乎没有女生，谈恋爱有难度，而且你也知道，常年在海上，工作非常非常非常非常辛苦，但是收入很高  其实也有不少人喜欢跑船的，可以去全世界吃喝嫖赌，但大多数人老了之后都会觉得迷茫。所以，小伙子，再考虑考虑，要不报个材料或汽车。
2018计算机考研，武汉理工大学、暨南大学、南京理工、西南交大哪个性价比最高？真心求推荐？,对于不同的人来说，性价比是不一样的。根据你的基础水平，你当前的学校专业，你追求的目标，你希望未来发展的城市，这些。比如，对于你来说先赚5000是高性价比的决定，对于王健林来说先赚1个亿是高性价笔的决定。  所以，问自己几个问题：我现在是什么基础？我的学校专业如何？我想要考什么样子的学校？我希望在哪里发展？  最靠近你的综合答案的选择，就是对你来说，最高性价比的选择。
武汉理工大学自动化专业如何？,我是自动化学院即将大三的学生，自动化学院不是学校的王牌专业，但就业率这几年一直排在全校前三的。去华为，东风，国家电网的人也不少。学生就业范围比较广。课程压力有点大，但各种实践课也很多，能让你进步很快。还有问题可以联系。
本人安徽省理科考生，名次大约7800，考虑武汉理工大学、西安电子科技大学和东北大学，各位有什么建议？,这个问题必须回答下。东大，没得说啊。本人安徽人今年9月前往东大读研。我寝室的好朋友去武汉理工，我姐夫曾在西安电子科技大学读书。（你说的要素我全部具备）先说说我的理由。 1.东大985，985在一定的程度上代表了很多事情，很多用人单位对学科不是太了解，而苛求985平台。 2.东大人文给我感觉印象深刻，去复试时候很多不认识同学很友善很乐于帮助人。 3.东北最近被黑我不否认，但沈阳最为东北最大的城市，物价不高，生活方便，而且妹子也很漂亮哦。 4.东大的工科非常好，自动化、机械、计算机等等。 5.可以感受北国的人文，可能我向往远方，想感受不同的人文，接触不同的生活。 6.沈阳交通方便啊，内入东北，外接北京都很近。 7.你如果以后保研还是出国，985对你很重要的。 8.本人没有地域黑，感觉祖国哪里都好。只不过有些地方经济这几年发展的好一点，有些迟一点。难道单单评这个有些人就有优越感，那也太让人无语了。 最后祝东大越来越好。
武汉理工大学，材料学院的徐任信导师怎么样?,请问，你在哪里了解到这位导师的？我在我们学院官网里没有找到这位导师！  武汉理工大学材料科学与工程学院欢迎您   
武汉理工大学2015级计算机类新生群237099468只欢迎本年新生吗？,大家在假期就相互认识，再去了这个陌生的环境时一定不用紧张了
厦门大学、中山大学、武汉大学、华南理工大学应该选哪个好？,刚想说，千万不要来中大，点开全文发现你已经选择了中大………
如何评价武汉理工大学某心理学老师催眠青蛙？,这是利用了青蛙的假死反应，你如果按照同样的动作触摸同样的部位，也会产生相似的结果。不属于真正的催眠。真正的催眠需要使用催眠暗示，需要有语言的交流。
武汉理工大学和江南大学哪个好?,哎，七年前，我也在报高考志愿时候犹豫过这两个学校，先说结果：我选了江南大学，读了7年，后悔没去武汉理工，哦对了，我是工科，弱电。 七年前两个学校的排名差不多，如今虽然看起来也都有进步，但在我眼里武汉理工要好太多。当时我自己偏向于去武汉理工，迫于一些原因选择了江南大学，之所以说后悔，主要体现在就业时候的竞争力上，特别是硕士就业时候。 如果lz想学机电类工科，注意，不是理科，选择武汉理工吧，除了食品和生工专业。如果lz想体验食品生工和设计纺织服装类专业，选江大吧。金融类专业，我觉得江大稍好，不多说。 关于江南大学是综合类大学这个问题，我觉得不必考虑，武汉那么多学校，你随便逛逛都比江大综合的多。 平台和地域也是武汉略好，仅对于毕业就业而言。江南大学在长三角地区除了优势学科毫无优势，出了长三角地区就更不可比较了，武汉理工的实力认可程度比江南大学好。 学校的发展势头武汉理工看起来很猛，具体不懂。江大瓶颈很多，现在感觉已经是强弩之末，无锡据说一直在酝酿无锡大学，到时候资源不可能继续被江大独占了。 后悔是回答问题时候随便说说的，lz选定了就去吧，别想太多，形势比人强。
你在武汉理工大学的遗憾是什么？,——————————————————————————————————————————————————   一、没有转专业，没有转专业，没有转专业。  二、作为理工鱼区的文科女，七比一的男女比例，快大三了都没有找到男票。  三、还没去过新的南湖图书馆（这个待定，会去看看）  四、至今没有去过鉴湖，估计以后也不会去了（手动再见）  五、找不到一个一起下围棋的朋友。  六、学的东西有意义但不实用，不知道自己这种专业的存在是为什么。  七、没有马区的朋友。。  八、先占个坑，有空再补充。
在武汉理工大学数学学院就读是什么体验？,武汉理工没有数学学院，是理学院
武汉理工大学计算机专业好找工作吗？,只要是计算机都比较好找工作，你要是成绩好可以保研到别的学校。比如我航VR实验室之前就有几个是武汉理工保研过来的，还有我老婆是华中师范保研过来的。
在武汉理工大学读书是一种怎么样的体验？,12年毕业生表示以下体验仅存在于三年前！  三年前，南湖尚在建设中，也许是由于经费短缺学校想在校车上捞点儿钱，所以形成了南湖住的去东院上课、东院住的往南湖上课的奇葩现象，升升公寓是广大男屌丝的福利，因为美女最多！最爽的是升升的地下室，台球只要十元一小时台子还很新！直到现在我还很喜欢回升升玩儿，和老公一起去鉴湖的糖果kk歌，15一小时的小包，然后去升升吃点儿路边摊打打台球，经济实惠生活丰富！  一直不觉得理工大是个很好的学校，参加工作后发现，说出来也不觉得掉价，至少在武汉不用担心学校的问题拉低你的咖位  风景比不过武大，科研比不过华科，美女比不过财大，唯有CUBA能在中部称雄  和所有的理工类大学一样，男女比例不调，所以妹纸经常能遇上很多热心肠的男生，有一次我的自行车掉链子了我都不知怎么办才好，一个男生二话没说就开始帮我修，修的手上都是黑色的油，我递给他一张纸他却反倒跟我说谢谢。大四的时候托很重的书下来卖还有小学弟跑过来问要不要帮忙提。所以我一直认为理工大的热血好青年很多，我自己也赶紧内部消化了一个！  在桂竹林里献上了初吻，在鉴湖的草坪晒太阳，去图书城淘打折的衣服，在南湖的荒地上放风筝，新一的厕所大到让人觉得恐怖，街道口堵的人要晕倒，雷五明的课总是最难抢，交互英语总是那么让人心烦  毕业后每年母校都在发生着变化，一年后还在母校读研的室友跟我说西院的操场已形成奇观，让我无论如何要去观摩，有一天去了，只见夏日傍晚的操场人潮涌动排列整齐的做操，确实很壮观啊！两年后听闻理工一桥已经拆了，去升升已经大变样。三年后我结婚，我们坚持要去理工大拍婚纱照，这里没有最美的景，却有我们最美的回忆 最后附照片一张  
武汉理工大学材料研究生站在人生十字路口不知何去何从？,哥，我怎么觉得咱们肯定认识。研究生又搞保温板材又搞混凝土的老板不多……
合肥理工和武汉理工大学比怎么样，有人告诉我合肥理工比华中理工还强？,你说的是合工大吧？合工大跟武汉理工比还是有一定差距的
江苏大学和武汉理工的车辆工程相比?,基本差不多，不过江苏大学地域较好，武理是211  推荐武理，211这个牌子的优势不是很简单就能说完的 =================== 关于地域，江苏大学所在城市的确不怎样，但是很显然你们低估了长三角的机遇和活力。你们不会真的以为东风好到那个样子？起码根据我在长三角这边观察的情况，即使是全球领先的零部件厂，江苏大学的出来工作实习的机会完全不落下普通985的车辆、机械人（当然比起那些老牌985车辆强校还是差非常多）。 所以个人观察的经验和总结下来，在长三角就业江苏大学最起码是跟武理工是平起平坐的
武汉理工大学高考防替考政策是苦口良药还是饮鸩止渴?,写的很好，很客观也很真实。
有武汉理工大学的艺术设计类的研究生嘛？？麻烦回一声呗，我今年想考你们学校☺。。？,同求
武汉理工大学有哪些专业分布在南湖校区?,南湖校区没有很多专业，化学楼和理学院办公大楼在南湖校区，管理学院大楼也搬到南湖校区了。其他学院基本都在鉴湖，东院和西院以及余家头校区。
如何评价武汉理工大学（WHUT）Token团队？,改版后的掌上理工大很赞哦，要是能冲武汉通和校园卡就更好了  另外希望能帮广大男童鞋解决一下单身问题(*´∇｀*)，比如说弄个校内征女友的板块就很不错嘛(๑¯ω¯๑)
武汉理工大学材料？, 说一下我隔壁实验室一个博士学弟的经历吧。他是你的前辈，武汉理工的本硕，本科期间是贵校dota战队的，自称水平当时是全校前三。博士跑到上海交大来读的，研究钢铁，科研做得还不错，拿了国奖。博士毕业后去了日本昭和电工工作，税前30万人民币的样子。日本税还蛮高的，和国内差不多，据说到手也就75%。第三年就涨到税前35万了。 
武汉理工大学转专业难吗？,我也想转
2017年武汉理工大学美术生录取情况咨询？,每个省有很大区别的。今年湖北省取消了校考，理论上来说文化成绩可能会上浮一定程度。然后学院艺术似乎没有招收过东北的学生。
希望能给出真诚的答复，感激不尽！！对于一名武汉理工大学金融专业的文科生，选课能不能给点啥建议和参考？,我不是学长，我是大一新生。 先说说我自己的观点。现在选择考研与留学未免太早，不如先选自己感兴趣的个性课或者专业课。到大三准备考研的时候再选修考研与留学，这样被挤掉的概率也很小，和把大一大二的选修课留给了英语类。 再来谈谈题主想学的英语类。四六级水平已经足够应付日常生活，但是题主肯定想要更厉害，你可以考虑学个托福，既跟留学挂钩，又切实提高了英语水平。 希望有所帮助。 以上。
怎么看待武汉理工大学5.31晚的宿舍砍人事故？,对于这类问题我一向是厌恶以及鄙视的，什么叫封锁，什么叫镇压？学校不让消息外流是有原因的好吗，现在仅仅传出去的消息就已经到了一个学生砍死三个室友的地步，还有什么因为戴绿帽子砍的啊，玩游戏砍的啊。但据我了解根本就没有死人，我相信我的学校一定会给出公正的说法，核查清楚后一定会发声。现在不让消息外流是为了最大的制止谣言的传播。请记住谣言猛于虎。如果你是武汉理工的学生，请你一定谨慎发声，不要无意有意给母校造成伤害。
我是武汉理工大学电气工程专业的研究生，自己是湖北省随州市人，想进随州市市局国家电网。请问难度如何？,问你学长啊，湖北比较好进吧感觉
我是计算机考研的学生，想考武汉理工大学，想请教学长学姐关于专业课的问题?,你是江西师大的吗？
